"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"307","Stenocereus_standleyi",0.9,"1271759","Stenocereus standleyi",1,"species","","",NA,"(J.G.Ortega) Buxb.","Cactaceae","Stenocereus","Stenocereus",1,"standleyi","standleyi",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/06a1d088-d4f5-4ca8-a437-c9e2011fbc81","","Y","Accepted","Stenocereus standleyi","Stenocereus standleyi","(J.G.Ortega) Buxb.","1271759","species","https://caryophyllales.org/cdm_dataportal/taxon/06a1d088-d4f5-4ca8-a437-c9e2011fbc81","","Cactaceae","1","1","cact","0",""
"308","Stenocereus_chacalapensis",0.9,"1239971","Stenocereus chacalapensis",1,"species","","",NA,"(Bravo & T.MacDoug.) Buxb.","Cactaceae","Stenocereus","Stenocereus",1,"chacalapensis","chacalapensis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/7d662adf-f716-4141-ba4f-c7e74b4959a6","","Y","Accepted","Stenocereus chacalapensis","Stenocereus chacalapensis","(Bravo & T.MacDoug.) Buxb.","1239971","species","https://caryophyllales.org/cdm_dataportal/taxon/7d662adf-f716-4141-ba4f-c7e74b4959a6","","Cactaceae","1","1","cact","0",""
"309","Stenocereus_pruinosus",0.9,"433141","Stenocereus pruinosus",1,"species","","",NA,"(Otto ex Pfeiff.) Buxb.","Cactaceae","Stenocereus","Stenocereus",1,"pruinosus","pruinosus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/541ffac7-7539-4ed5-b88c-5c66785b430a","","Y","Accepted","Stenocereus pruinosus","Stenocereus pruinosus","(Otto ex Pfeiff.) Buxb.","433141","species","https://caryophyllales.org/cdm_dataportal/taxon/541ffac7-7539-4ed5-b88c-5c66785b430a","","Cactaceae","1","1","cact","0",""
"310","Stenocereus_fricii",0.9,"1239974","Stenocereus fricii",1,"species","","",NA,"Sánchez-Mej.","Cactaceae","Stenocereus","Stenocereus",1,"fricii","fricii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/817704e0-c167-4cf5-9423-7b41cc08c7ba","","Y","Accepted","Stenocereus fricii","Stenocereus fricii","Sánchez-Mej.","1239974","species","https://caryophyllales.org/cdm_dataportal/taxon/817704e0-c167-4cf5-9423-7b41cc08c7ba","","Cactaceae","1","1","cact","0",""
"311","Stenocereus_gummosus",0.9,"1239975","Stenocereus gummosus",1,"species","","",NA,"(Engelm.) A.C.Gibson & K.E.Horak","Cactaceae","Stenocereus","Stenocereus",1,"gummosus","gummosus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/4760aa87-1b29-4dfe-8551-c9aa6b7af7cd","","Y","Accepted","Stenocereus gummosus","Stenocereus gummosus","(Engelm.) A.C.Gibson & K.E.Horak","1239975","species","https://caryophyllales.org/cdm_dataportal/taxon/4760aa87-1b29-4dfe-8551-c9aa6b7af7cd","","Cactaceae","1","1","cact","0",""
"312","Escontria_chiotilla",0.9,"673299","Escontria chiotilla",1,"species","","",NA,"(F.A.C.Weber ex K.Schum.) Rose","Cactaceae","Escontria","Escontria",1,"chiotilla","chiotilla",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/c9990ecc-e94b-4150-bc7b-3b47de00ce1d","","Y","Accepted","Escontria chiotilla","Escontria chiotilla","(F.A.C.Weber ex K.Schum.) Rose","673299","species","https://caryophyllales.org/cdm_dataportal/taxon/c9990ecc-e94b-4150-bc7b-3b47de00ce1d","","Cactaceae","1","1","cact","0",""
"313","Myrtillocactus_cochal",0.9,"1269937","Myrtillocactus cochal",1,"species","","",NA,"(Orcutt) Britton & Rose","Cactaceae","Myrtillocactus","Myrtillocactus",1,"cochal","cochal",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/5e53dfb3-fe33-479d-ae36-709c974f7383","","Y","Accepted","Myrtillocactus cochal","Myrtillocactus cochal","(Orcutt) Britton & Rose","1269937","species","https://caryophyllales.org/cdm_dataportal/taxon/5e53dfb3-fe33-479d-ae36-709c974f7383","","Cactaceae","1","1","cact","0",""
"314","Myrtillocactus_geometrizans",0.9,"1269755","Myrtillocactus geometrizans",1,"species","","",NA,"(Mart. ex Pfeiff.) Console","Cactaceae","Myrtillocactus","Myrtillocactus",1,"geometrizans","geometrizans",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/84c21240-192b-4ca6-a368-c6bb22589215","","Y","Accepted","Myrtillocactus geometrizans","Myrtillocactus geometrizans","(Mart. ex Pfeiff.) Console","1269755","species","https://caryophyllales.org/cdm_dataportal/taxon/84c21240-192b-4ca6-a368-c6bb22589215","","Cactaceae","1","1","cact","0",""
"315","Myrtillocactus_schenckii",0.9,"1270780","Myrtillocactus schenckii",1,"species","","",NA,"(J.A.Purpus) Britton & Rose","Cactaceae","Myrtillocactus","Myrtillocactus",1,"schenckii","schenckii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/2b19a1cd-77e3-4a7f-add1-a25419089dbe","","Y","Accepted","Myrtillocactus schenckii","Myrtillocactus schenckii","(J.A.Purpus) Britton & Rose","1270780","species","https://caryophyllales.org/cdm_dataportal/taxon/2b19a1cd-77e3-4a7f-add1-a25419089dbe","","Cactaceae","1","1","cact","0",""
"316","Polaskia_chichipe",0.9,"1270778","Polaskia chichipe",1,"species","","",NA,"(Rol.-Goss.) Backeb.","Cactaceae","Polaskia","Polaskia",1,"chichipe","chichipe",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/b2532389-3c36-42b4-a8ac-1eeb594a3680","","Y","Accepted","Polaskia chichipe","Polaskia chichipe","(Rol.-Goss.) Backeb.","1270778","species","https://caryophyllales.org/cdm_dataportal/taxon/b2532389-3c36-42b4-a8ac-1eeb594a3680","","Cactaceae","1","1","cact","0",""
"317","Stenocereus_eruca",0.9,"1239973","Stenocereus eruca",1,"species","","",NA,"(K.Brandegee) A.C.Gibson & K.E.Horak","Cactaceae","Stenocereus","Stenocereus",1,"eruca","eruca",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/16c1a2c2-2410-4ace-833a-e05a5bc57f78","","Y","Accepted","Stenocereus eruca","Stenocereus eruca","(K.Brandegee) A.C.Gibson & K.E.Horak","1239973","species","https://caryophyllales.org/cdm_dataportal/taxon/16c1a2c2-2410-4ace-833a-e05a5bc57f78","","Cactaceae","1","1","cact","0",""
"318","Stenocereus_dumortieri",0.9,"1272100","Stenocereus dumortieri",1,"species","","",NA,"(Scheidw.) Buxb.","Cactaceae","Stenocereus","Stenocereus",1,"dumortieri","dumortieri",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/6e3ce8a4-daed-4898-9690-3745b96668bc/synonymy?highlite=9dc84ff2-cb32-43c3-9ef6-fc810e321212&acceptedFor=9dc84ff2-cb32-43c3-9ef6-fc810e321212#9dc84ff2-cb32-43c3-9ef6-fc810e321212","","Y","Synonym","Isolatocereus dumortieri","Isolatocereus dumortieri","(Scheidw.) Backeb.","1272099","species","https://caryophyllales.org/cdm_dataportal/taxon/6e3ce8a4-daed-4898-9690-3745b96668bc","","Cactaceae","1","1","cact","0",""
"319","Pachycereus_pecten-aboriginum",0.9,"392694","Pachycereus pecten-aboriginum",1,"species","","",NA,"(Engelm. ex S.Watson) Britton & Rose","Cactaceae","Pachycereus","Pachycereus",1,"pecten-aboriginum","pecten-aboriginum",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/c7f4f8e5-dfaf-4761-a7dc-d6c7f317600a","","Y","Accepted","Pachycereus pecten-aboriginum","Pachycereus pecten-aboriginum","(Engelm. ex S.Watson) Britton & Rose","392694","species","https://caryophyllales.org/cdm_dataportal/taxon/c7f4f8e5-dfaf-4761-a7dc-d6c7f317600a","","Cactaceae","1","1","cact","0",""
"320","Pachycereus_tepamo",0.9,"392714","Pachycereus tepamo",1,"species","","",NA,"S.Gama-López & S.Arias","Cactaceae","Pachycereus","Pachycereus",1,"tepamo","tepamo",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/b972d670-b734-4119-b6e4-7db0d2e55955","","Y","Accepted","Pachycereus tepamo","Pachycereus tepamo","S.Gama-López & S.Arias","392714","species","https://caryophyllales.org/cdm_dataportal/taxon/b972d670-b734-4119-b6e4-7db0d2e55955","","Cactaceae","1","1","cact","0",""
"321","Pachycereus_grandis",0.9,"392707","Pachycereus grandis",1,"species","","",NA,"Rose","Cactaceae","Pachycereus","Pachycereus",1,"grandis","grandis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/97792917-6ac4-49ff-b011-7a8b3f1c4d78","","Y","Accepted","Pachycereus grandis","Pachycereus grandis","Rose","392707","species","https://caryophyllales.org/cdm_dataportal/taxon/97792917-6ac4-49ff-b011-7a8b3f1c4d78","","Cactaceae","1","1","cact","0",""
"322","Pachycereus_weberi",0.9,"392711","Pachycereus weberi",1,"species","","",NA,"(J.M.Coult.) Backeb.","Cactaceae","Pachycereus","Pachycereus",1,"weberi","weberi",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/eb5b5fa6-e0cf-46ab-a304-5e5588d3662e","","Y","Accepted","Pachycereus weberi","Pachycereus weberi","(J.M.Coult.) Backeb.","392711","species","https://caryophyllales.org/cdm_dataportal/taxon/eb5b5fa6-e0cf-46ab-a304-5e5588d3662e","","Cactaceae","1","1","cact","0",""
"323","Stenocereus_griseus",0.9,"433075","Stenocereus griseus",1,"species","","",NA,"(Haw.) Buxb.","Cactaceae","Stenocereus","Stenocereus",1,"griseus","griseus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/3c417863-9ef0-4843-9f1f-302835f259cc","","Y","Accepted","Stenocereus griseus","Stenocereus griseus","(Haw.) Buxb.","433075","species","https://caryophyllales.org/cdm_dataportal/taxon/3c417863-9ef0-4843-9f1f-302835f259cc","","Cactaceae","1","1","cact","0",""
"324","Pachycereus_pringlei",0.9,"392691","Pachycereus pringlei",1,"species","","",NA,"(S.Watson) Britton & Rose","Cactaceae","Pachycereus","Pachycereus",1,"pringlei","pringlei",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/4030b51f-4820-4801-8f18-c503838c3c6a","","Y","Accepted","Pachycereus pringlei","Pachycereus pringlei","(S.Watson) Britton & Rose","392691","species","https://caryophyllales.org/cdm_dataportal/taxon/4030b51f-4820-4801-8f18-c503838c3c6a","","Cactaceae","1","1","cact","0",""
"325","Carnegiea_gigantea",0.9,"581262","Carnegiea gigantea",1,"species","","",NA,"(Engelm.) Britton & Rose","Cactaceae","Carnegiea","Carnegiea",1,"gigantea","gigantea",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/831ca444-9287-48d8-be99-c22f0d821465","","Y","Accepted","Carnegiea gigantea","Carnegiea gigantea","(Engelm.) Britton & Rose","581262","species","https://caryophyllales.org/cdm_dataportal/taxon/831ca444-9287-48d8-be99-c22f0d821465","","Cactaceae","1","1","cact","0",""
"326","Pachycereus_gatesii",0.9,"392615","Pachycereus gatesii",1,"species","","",NA,"(M.E.Jones) D.R.Hunt","Cactaceae","Pachycereus","Pachycereus",1,"gatesii","gatesii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/33f210eb-1083-4812-9b08-23054c0ffbf2/synonymy?highlite=47730e4b-c3f7-49fd-a452-575fa7acecf8&acceptedFor=47730e4b-c3f7-49fd-a452-575fa7acecf8#47730e4b-c3f7-49fd-a452-575fa7acecf8","","Y","Synonym","Lophocereus gatesii","Lophocereus gatesii","M.E.Jones","1272089","species","https://caryophyllales.org/cdm_dataportal/taxon/33f210eb-1083-4812-9b08-23054c0ffbf2","","Cactaceae","1","1","cact","0",""
"327","Pachycereus_schottii",0.9,"392684","Pachycereus schottii",1,"species","","",NA,"(Engelm.) D.R.Hunt","Cactaceae","Pachycereus","Pachycereus",1,"schottii","schottii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/6b408ecb-b187-4e85-a61f-177e85636a74/synonymy?highlite=9f0ee295-3bd1-4c9b-9db3-44483279c12a&acceptedFor=9f0ee295-3bd1-4c9b-9db3-44483279c12a#9f0ee295-3bd1-4c9b-9db3-44483279c12a","","Y","Synonym","Lophocereus schottii","Lophocereus schottii","(Engelm.) Britton & Rose","352918","species","https://caryophyllales.org/cdm_dataportal/taxon/6b408ecb-b187-4e85-a61f-177e85636a74","","Cactaceae","1","1","cact","0",""
"328","Pachycereus_marginatus",0.9,"1272093","Pachycereus marginatus",1,"species","","",NA,"(DC.) Britton & Rose","Cactaceae","Pachycereus","Pachycereus",1,"marginatus","marginatus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/0a0a4a53-1a00-4b3b-bfcd-b666eeaadfe3/synonymy?highlite=6837f993-9d81-40e3-b942-525d2b17557f&acceptedFor=6837f993-9d81-40e3-b942-525d2b17557f#6837f993-9d81-40e3-b942-525d2b17557f","","Y","Synonym","Lophocereus marginatus","Lophocereus marginatus","(DC.) S.Arias & Terrazas","736276","species","https://caryophyllales.org/cdm_dataportal/taxon/0a0a4a53-1a00-4b3b-bfcd-b666eeaadfe3","","Cactaceae","1","1","cact","0",""
"329","Nyctocereus_serpentinus",0.9,"1271143","Nyctocereus serpentinus",1,"species","","",NA,"(Lag. & Rodr.) Britton & Rose","Cactaceae","Nyctocereus","Nyctocereus",1,"serpentinus","serpentinus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/616b84a6-9555-436e-bfef-68add8a42497","","Y","Accepted","Nyctocereus serpentinus","Nyctocereus serpentinus","(Lag. & Rodr.) Britton & Rose","1271143","species","https://caryophyllales.org/cdm_dataportal/taxon/616b84a6-9555-436e-bfef-68add8a42497","","Cactaceae","1","1","cact","0",""
"330","Pachycereus_militaris",0.9,"392696","Pachycereus militaris",1,"species","","",NA,"(Audot) D.R.Hunt","Cactaceae","Pachycereus","Pachycereus",1,"militaris","militaris",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/45e0288c-94d9-4e88-85e2-43438a2104cd/synonymy?highlite=255cc074-097f-4916-806e-285a63b03028&acceptedFor=255cc074-097f-4916-806e-285a63b03028#255cc074-097f-4916-806e-285a63b03028","","Y","Synonym","Backebergia militaris","Backebergia militaris","(Audot) Bravo ex Sánchez-Mej.","551565","species","https://caryophyllales.org/cdm_dataportal/taxon/45e0288c-94d9-4e88-85e2-43438a2104cd","","Cactaceae","1","1","cact","2","[Ambiguous]"
"331","Peniocereus_viperinus",0.9,"1382093","Peniocereus viperinus",1,"species","","",NA,"(F.A.C.Weber) Kreuz.","Cactaceae","Peniocereus","Peniocereus",1,"viperinus","viperinus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/5f3f52dd-378b-463b-8bc4-0b51441aad7c","","Y","Accepted","Peniocereus viperinus","Peniocereus viperinus","(F.A.C.Weber) Kreuz.","1382093","species","https://caryophyllales.org/cdm_dataportal/taxon/5f3f52dd-378b-463b-8bc4-0b51441aad7c","","Cactaceae","1","1","cact","0",""
"332","Peniocereus_zopilotensis",0.9,"1272567","Peniocereus zopilotensis",1,"species","","",NA,"(J.Meyrán) Buxb.","Cactaceae","Peniocereus","Peniocereus",1,"zopilotensis","zopilotensis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/25b00146-3f67-4fd3-9a85-efa815635e37","","Y","Accepted","Peniocereus zopilotensis","Peniocereus zopilotensis","(J.Meyrán) Buxb.","1272567","species","https://caryophyllales.org/cdm_dataportal/taxon/25b00146-3f67-4fd3-9a85-efa815635e37","","Cactaceae","1","1","cact","0",""
"333","Peniocereus_lazaro-cardenasii",0.9,"1272394","Peniocereus lazaro-cardenasii",1,"species","","",NA,"(J.L.Contr., J.Jiménez Ram., Sánchez-Mej. & C.Toledo) D.R.Hunt","Cactaceae","Peniocereus","Peniocereus",1,"lazaro-cardenasii","lazaro-cardenasii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/37d9d59b-47cf-4e4e-9ee5-f46f17146cf5","","Y","Accepted","Peniocereus lazaro-cardenasii","Peniocereus lazaro-cardenasii","(J.L.Contr., J.Jiménez Ram., Sánchez-Mej. & C.Toledo) D.R.Hunt","1272394","species","https://caryophyllales.org/cdm_dataportal/taxon/37d9d59b-47cf-4e4e-9ee5-f46f17146cf5","","Cactaceae","1","1","cact","0",""
"334","Peniocereus_marianus",0.9,"1271254","Peniocereus marianus",1,"species","","",NA,"(Gentry) Sánchez-Mej.","Cactaceae","Peniocereus","Peniocereus",1,"marianus","marianus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/9bf04abb-e4c5-43b6-8327-facde7eae43d","","Y","Accepted","Peniocereus marianus","Peniocereus marianus","(Gentry) Sánchez-Mej.","1271254","species","https://caryophyllales.org/cdm_dataportal/taxon/9bf04abb-e4c5-43b6-8327-facde7eae43d","","Cactaceae","1","1","cact","0",""
"335","Peniocereus_johnstonii",0.9,"1271046","Peniocereus johnstonii",1,"species","","",NA,"Britton & Rose","Cactaceae","Peniocereus","Peniocereus",1,"johnstonii","johnstonii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/8814ec5e-6330-436a-80b2-c9aa635d4f08","","Y","Accepted","Peniocereus johnstonii","Peniocereus johnstonii","Britton & Rose","1271046","species","https://caryophyllales.org/cdm_dataportal/taxon/8814ec5e-6330-436a-80b2-c9aa635d4f08","","Cactaceae","1","1","cact","0",""
"336","Peniocereus_greggii",0.9,"1271896","Peniocereus greggii",1,"species","","",NA,"(Engelm.) Britton & Rose","Cactaceae","Peniocereus","Peniocereus",1,"greggii","greggii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/492053a7-09b7-4434-9d2d-9bfcaee44e97","","Y","Accepted","Peniocereus greggii","Peniocereus greggii","(Engelm.) Britton & Rose","1271896","species","https://caryophyllales.org/cdm_dataportal/taxon/492053a7-09b7-4434-9d2d-9bfcaee44e97","","Cactaceae","1","1","cact","0",""
"337","Peniocereus_striatus",0.9,"1229295","Peniocereus striatus",1,"species","","",NA,"(K.Brandegee) Buxb.","Cactaceae","Peniocereus","Peniocereus",1,"striatus","striatus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/7518f1cb-443b-477f-9bf2-4eb7242001b1","","Y","Accepted","Peniocereus striatus","Peniocereus striatus","(K.Brandegee) Buxb.","1229295","species","https://caryophyllales.org/cdm_dataportal/taxon/7518f1cb-443b-477f-9bf2-4eb7242001b1","","Cactaceae","1","1","cact","0",""
"338","Cephalocereus_columna-trajani",0.9,"587776","Cephalocereus columna-trajani",1,"species","","",NA,"(Karw. ex Pfeiff.) K.Schum.","Cactaceae","Cephalocereus","Cephalocereus",1,"columna-trajani","columna-trajani",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/b145b31e-f352-4c7d-8cd6-3cec921aa43b","","Y","Accepted","Cephalocereus columna-trajani","Cephalocereus columna-trajani","(Karw. ex Pfeiff.) K.Schum.","587776","species","https://caryophyllales.org/cdm_dataportal/taxon/b145b31e-f352-4c7d-8cd6-3cec921aa43b","","Cactaceae","1","1","cact","0",""
"339","Cephalocereus_senilis",0.9,"587853","Cephalocereus senilis",1,"species","","",NA,"(Haw.) Pfeiff.","Cactaceae","Cephalocereus","Cephalocereus",1,"senilis","senilis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/18d88cf6-c656-48d8-a61f-f6f98cc77e3f","","Y","Accepted","Cephalocereus senilis","Cephalocereus senilis","(Haw.) Pfeiff.","587853","species","https://caryophyllales.org/cdm_dataportal/taxon/18d88cf6-c656-48d8-a61f-f6f98cc77e3f","","Cactaceae","1","1","cact","0",""
"340","Cephalocereus_apicicephalium",0.9,"587753","Cephalocereus apicicephalium",1,"species","","",NA,"E.Y.Dawson","Cactaceae","Cephalocereus","Cephalocereus",1,"apicicephalium","apicicephalium",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/e82b58b2-cb1c-4bfd-9ee3-a2b6324ab914","","Y","Accepted","Cephalocereus apicicephalium","Cephalocereus apicicephalium","E.Y.Dawson","587753","species","https://caryophyllales.org/cdm_dataportal/taxon/e82b58b2-cb1c-4bfd-9ee3-a2b6324ab914","","Cactaceae","1","1","cact","0",""
"341","Bergerocactus_emoryi",0.9,"557636","Bergerocactus emoryi",1,"species","","",NA,"(Engelm.) Britton & Rose","Cactaceae","Bergerocactus","Bergerocactus",1,"emoryi","emoryi",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/db3009a7-c0b2-4822-908d-b21044591668","","Y","Accepted","Bergerocactus emoryi","Bergerocactus emoryi","(Engelm.) Britton & Rose","557636","species","https://caryophyllales.org/cdm_dataportal/taxon/db3009a7-c0b2-4822-908d-b21044591668","","Cactaceae","1","1","cact","0",""
"342","Pachycereus_lepidanthus",0.9,"392700","Pachycereus lepidanthus",1,"species","","",NA,"(Eichlam) Britton & Rose","Cactaceae","Pachycereus","Pachycereus",1,"lepidanthus","lepidanthus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/87a186b9-ab54-4a95-b062-bdf6b71f83f0/synonymy?highlite=00caf808-eb6f-4932-873c-847172e80d76&acceptedFor=00caf808-eb6f-4932-873c-847172e80d76#00caf808-eb6f-4932-873c-847172e80d76","","Y","Synonym","Lemaireocereus lepidanthus","Lemaireocereus lepidanthus","(Eichlam) S.Arias & Terrazas","736234","species","https://caryophyllales.org/cdm_dataportal/taxon/87a186b9-ab54-4a95-b062-bdf6b71f83f0","","Cactaceae","1","1","cact","0",""
"343","Pachycereus_hollianus",0.9,"392641","Pachycereus hollianus",1,"species","","",NA,"(F.A.C.Weber ex J.M.Coult.) Buxb.","Cactaceae","Pachycereus","Pachycereus",1,"hollianus","hollianus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/ac499c7d-05c8-4a79-a83a-497ecc3bebae/synonymy?highlite=0187cb5f-85ce-4a65-a6e3-238182515210&acceptedFor=0187cb5f-85ce-4a65-a6e3-238182515210#0187cb5f-85ce-4a65-a6e3-238182515210","","Y","Synonym","Lemaireocereus hollianus","Lemaireocereus hollianus","(F.A.C.Weber ex J.M.Coult.) Britton & Rose","1240904","species","https://caryophyllales.org/cdm_dataportal/taxon/ac499c7d-05c8-4a79-a83a-497ecc3bebae","","Cactaceae","1","1","cact","0",""
"344","Pachycereus_gaumeri",0.9,"392614","Pachycereus gaumeri",1,"species","","",NA,"Britton & Rose","Cactaceae","Pachycereus","Pachycereus",1,"gaumeri","gaumeri",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/d6ec3a82-5d1d-4a68-850c-ce4df29e16d0/synonymy?highlite=309a83d7-7bb7-4f66-813c-31b669a316d0&acceptedFor=309a83d7-7bb7-4f66-813c-31b669a316d0#309a83d7-7bb7-4f66-813c-31b669a316d0","","Y","Synonym","Pterocereus gaumeri","Pterocereus gaumeri","(Britton & Rose) T.MacDoug. & Miranda","1200143","species","https://caryophyllales.org/cdm_dataportal/taxon/d6ec3a82-5d1d-4a68-850c-ce4df29e16d0","","Cactaceae","1","1","cact","0",""
"345","Corryocactus_brevistylus",0.9,"614867","Corryocactus brevistylus",1,"species","","",NA,"(K.Schum. ex Vaupel) Britton & Rose","Cactaceae","Corryocactus","Corryocactus",1,"brevistylus","brevistylus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/085706c5-060d-4de8-997e-1ab9c93c5cef","","Y","Accepted","Corryocactus brevistylus","Corryocactus brevistylus","(K.Schum. ex Vaupel) Britton & Rose","614867","species","https://caryophyllales.org/cdm_dataportal/taxon/085706c5-060d-4de8-997e-1ab9c93c5cef","","Cactaceae","1","1","cact","0",""
"346","Corryocactus_aureus",0.9,"614860","Corryocactus aureus",1,"species","","",NA,"(Meyen) Hutchison","Cactaceae","Corryocactus","Corryocactus",1,"aureus","aureus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/458d6884-fa80-4e90-ab4e-1de0703b3da3","","Y","Accepted","Corryocactus aureus","Corryocactus aureus","(Meyen) Hutchison","614860","species","https://caryophyllales.org/cdm_dataportal/taxon/458d6884-fa80-4e90-ab4e-1de0703b3da3","","Cactaceae","1","1","cact","0",""
"347","Corryocactus_brachypetalus",0.9,"614865","Corryocactus brachypetalus",1,"species","","",NA,"(Vaupel) Britton & Rose","Cactaceae","Corryocactus","Corryocactus",1,"brachypetalus","brachypetalus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/53553f94-b02b-409f-852d-87ec7afaf1c5","","Y","Accepted","Corryocactus brachypetalus","Corryocactus brachypetalus","(Vaupel) Britton & Rose","614865","species","https://caryophyllales.org/cdm_dataportal/taxon/53553f94-b02b-409f-852d-87ec7afaf1c5","","Cactaceae","1","1","cact","0",""
"348","Leptocereus_leonii",0.9,"352903","Leptocereus leonii",1,"species","","",NA,"Britton & Rose","Cactaceae","Leptocereus","Leptocereus",1,"leonii","leonii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/365f812b-02d7-462a-8d4c-b2146c43c2b4","","Y","Accepted","Leptocereus leonii","Leptocereus leonii","Britton & Rose","352903","species","https://caryophyllales.org/cdm_dataportal/taxon/365f812b-02d7-462a-8d4c-b2146c43c2b4","","Cactaceae","1","1","cact","0",""
